objectid,audience,alternateIdentifier,provenance,dateAccepted,extent,type,medium,date,subject/geographic,originInfo/place,culture,description,display_template,object_location,title,format
37339-b,Ethnology & Material Culture,Accession Number: 2175,Donation,1955,1,Ethnographic; Sheath,Wood; Metal,,Asia-Southeast Asia-Philippines--,,,Sheath trimmed with string.; ,,,37339-b,
37348-a,Ethnology & Material Culture,Accession Number: 2175,Donation,1955,1,Ethnographic; Spear,Wood; Metal; Fiber,,Asia-Southeast Asia-Philippines--,,,"One spear with long metal head, in the shape of a pointed, elongated oval. It is attached to a long wooden shaft. Where the head meets the shaft, the shaft is covered with metal (possibly a different kind).  

The next section of the shaft is covered with braided fiber in 4 segments, possibly forming a grip. 

4 metal bands come after that. Further down is another section with a thick metal band of yet another type of metal (brass?). 

The wood tapers slightly at the very end, possibly for another metal attachment. 

Has an associated sheath (37348b); ",,,37348-a,
37348-b,Ethnology & Material Culture,Accession Number: 2175,Donation,1955,1,Ethnographic; Sheath,Wood; Metal; Fiber,,Asia-Southeast Asia-Philippines--,,,"Wooden sheath for spear head (37348a). Has same general shape, long, narrowing towards the distal end. However, it broadens out again at the very tip, creating a knob-like capped end. The main part was formed out of 2 identical pieces (so that the sheath is split down the middle). These pieces are lashed together by braided fiber. It narrowed a tiny bit at the opening. There is a small hole in the opening with some thin metal (copper?) wire through the hole.; ",,,37348-b,
37353-a,Ethnology & Material Culture,Accession Number: 2175,Donation,1955,1,Ethnographic; Spear,Wood; Metal; Fiber,,Asia-Southeast Asia-Philippines--,,,"Polearm.  Long wooden shaft, tapers toward the blade.  The other end is capped with a metal band and a round, metal, roughly conical band with a knob on the end.  The band has a hole through it.  Both ends of the shaft painted dark brown.   


Thinner fore-shaft hafted onto main shaft by a metal band with heart shaped and other carved designs.  On main shaft just before this band is a band of woven fiber covered with a red pigment.  Foreshaft has bands of similar woven fiber covered with red pigment and metal  bands. 


T-shaped metal blade hafted to foreshaft by a metal band.; ",,,37353-a,
37353-b,Ethnology & Material Culture,Accession Number: 2175,Donation,1955,1,Ethnographic; Sheath,Wood; Unknown; Fiber,,Asia-Southeast Asia-Philippines--,,,"Sheath for blade -- made to fit T-shaped blade.  Sides are curved. Made of wood, covered with fiber fabric, covered in turn by an unidentified black coating or pigment.; ",,,37353-b,
8001-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Kris,Metal; Ivory; Silk; Wicker,,Asia-Southeast Asia-Philippines--,,,"One wavy kris (a) and scabbard (b).  The kris has a handle that is wound with wicker, tipped with an ivory carving, and has a strip of purple silk tied around it.  The sheath is made of wood, metal and wicker.  This weapon was captured from Datto Pinyon, April 5, 1904.  It belonged to the grandfather of the captured Datto and was believed to be very old.; ",,,8001-a,
8001-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Sheath,Wood; Metal; Wicker,,Asia-Southeast Asia-Philippines--,,,"One wavy kris (a) and scabbard (b).  The kris has a handle that is wound with wicker, tipped with an ivory carving, and has a strip of purple silk tied around it.  The sheath is made of wood, metal and wicker.  This weapon was captured from Datto Pinyon, April 5, 1904.  It belonged to the grandfather of the captured Datto and was believed to be very old.; ",,,8001-b,
8006-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Sword,Metal; Wood,,Asia-Southeast Asia-Philippines-Cotabato-,Cattobatto Valley; Fort Serani,,"Curved two-handed sword (Talibong) (a) and scabbard (Simibilir) (b), believed to have been used for fighting anad beheading.  It was captured at Datto Alis, Fort Serani, Cattobatto Valley, March, 1904.; ""Captured at Datto Alis"" According to the website http://1-22infantry.org/history3/ali.htm, Dattu Ali was the last Moro chieftan who opposed American rule on the island of Mindanao.",,,8006-a,
8006-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Sheath,Wood,,Asia-Southeast Asia-Philippines-Cotabato-,Cattobatto Valley; Fort Serani,,"Curved two-handed sword (Talibong) (a) and scabbard (Simibilir) (b), believed to have been used for fighting anad beheading.  It was captured at Datto Alis, Fort Serani, Cattobatto Valley, March, 1904.; ""Captured at Datto Alis"" According to the website http://1-22infantry.org/history3/ali.htm, Dattu Ali was the last Moro chieftan who opposed American rule on the island of Mindanao.",,,8006-b,
8008-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Kris,Metal; Shell; Silk; Cotton,,Asia-Southeast Asia-Philippines--,,Filipino,"One straight kris (a) and scabbard (b).  Kris has a handle wrapped with cotton and tipped with shell displaying a mother of pearl surface.  There is a multicolored, twisted silk scarf tied to the grip.  Sheath is wood held together with wicker bands.; Captured from the Sultan of Pinud Gata, January 1, 1905",,,8008-a,
8008-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Sheath,Wood; Wicker,,Asia-Southeast Asia-Philippines--,,,"One straight kris (a) and scabbard (b).  Kris has a handle wrapped with cotton and tipped with shell displaying a mother of pearl surface.  There is a multicolored, twisted silk scarf tied to the grip.  Sheath is wood held together with wicker bands.; Captured from the Sultan of Pinud Gata, January 1, 1905",,,8008-b,
8009-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Kris,Metal; Wood,,Asia-Southeast Asia-Philippines--,,,"One wavy kris (a) and sheath (b).  Scabbard is wood, with brass nails and natural cord.; Kris is on display in the Exhibit Museum.",,,8009-a,
8009-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Sheath,Wood; Botanical; Brass,,Asia-Southeast Asia-Philippines--,,,"One wavy kris (a) and sheath (b).  Scabbard is wood, with brass nails and natural cord.; Kris is on display in the Exhibit Museum.",,,8009-b,
8025-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Knife,Metal,,Asia-Southeast Asia-Philippines-Lanao del Sur-,,,"One woman's knife (a) and sheath (b).  The knife is metal with a simple wooden handle, and the sheath is wicker covered with some bituminous substance.  There is a brass link chain attached to the sheath, likely used as a belt.  Note indicates this weapon was used for fighting and was captured April 19, 1904 in Taraca District.; ",,,8025-a,
8025-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Sheath,Wicker; Brass; Bitumen,,Asia-Southeast Asia-Philippines-Lanao del Sur-,Mindanao Island; Taraca District,,"One woman's knife (a) and sheath (b).  The knife is metal with a simple wooden handle, and the sheath is wicker covered with some bituminous substance.  There is a brass link chain attached to the sheath, likely used as a belt.  Note indicates this weapon was used for fighting and was captured April 19, 1904 in Taraca District.; ",,,8025-b,
8041-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Spear,Brass; Botanical; Bamboo; Bitumen,,Asia-Southeast Asia-Philippines-Cotabato-,Mindanao Island;,,"One of two fish-spear heads (three recorded on card, only two found), with a brass metal tip, held in a bamboo shaft by bitumen, and attached to a natural cordage loop.; ",,,8041-a,
8041-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Spear,Metal; Botanical; Bamboo; Bitumen,,Asia-Southeast Asia-Philippines-Cotabato-,Mindanao Island;,,"One of two fish-spear heads (three recorded on card, only two found), with a brass metal tip, held in a bamboo shaft by bitumen, and attached to two natural cordage loops.; ",,,8041-b,
8055-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Shoe,Wood,,Asia-Southeast Asia-Philippines--,,,Shoes carved out of a single piece of unknown wood.  Pointy tip at the distal end.  They look like traditional Dutch Clogs.; ,,,8055-a,
8055-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Shoe,Wood,,Asia-Southeast Asia-Philippines--,,,Shoes carved out of a single piece of unknown wood.  Pointy tip at the distal end.  They look like traditional Dutch Clogs.; ,,,8055-b,
8067-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Box,Bamboo,,Asia-Southeast Asia-Philippines--,,,A bamboo box. Tubular in shape with no decoration.; ,,,8067-a,
8067-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Lid (cover),Bamboo,,Asia-Southeast Asia-Philippines--,,,The lid for a simple tubular bamboo box.; ,,,8067-b,
8077-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Ankle band,Fiber,,Asia-Southeast Asia-Philippines--,,,An ankle decoration made of fiber with large hollow pits as decorations and noisemakers.; Stored in a box.,,,8077-a,
8077-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Ankle band,Fiber,,Asia-Southeast Asia-Philippines--,,,An ankle decoration made of fiber with large hollow pits as decorations and noisemakers.; ,,,8077-b,
8079-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Bracelet,Silver,,Asia-Southeast Asia-Philippines--,,Moro,"Silver bracelet worn by Moro women; Taken from a Moro cotta (or fort), April 5, 1904",,,8079-a,
8079-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Bracelet,Silver,,Asia-Southeast Asia-Philippines--,,Moro,Silver bracelet worn by Moro women; ,,,8079-b,
8080-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Bracelet,Brass,,Asia-Southeast Asia-Philippines--,,,Brass bracelet; ,,,8080-a,
8080-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Bracelet,Brass,,Asia-Southeast Asia-Philippines--,,,Brass bracelet; ,,,8080-b,
8080-c,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Bracelet,Brass,,Asia-Southeast Asia-Philippines--,,,Brass bracelet; ,,,8080-c,
8080-d,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Bracelet,Brass,,Asia-Southeast Asia-Philippines--,,,Brass bracelet; ,,,8080-d,
8081-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Ankle band,Brass,,Asia-Southeast Asia-Philippines-Lanao del Sur-,Mindanao; Malabang,,Brass anklet with engraved design; ,,,8081-a,
8081-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Ankle band,Brass,,Asia-Southeast Asia-Philippines-Lanao del Sur-,Mindanao; Malabang,,Brass anklet with engraved design; ,,,8081-b,
8105-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Spoon,Shell; Silver,,Asia-Southeast Asia-Philippines--,,,Mother of pearl spoon made of painted shell; ,image,/objects/8105-a_1.jpg,8105-a,image/jpg
8105-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Spoon,Shell; Silver,,Asia-Southeast Asia-Philippines--,,,Mother of pearl spoon made of painted shell; ,,,8105-b,
8106-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic,Bamboo,,Asia-Southeast Asia-Philippines--,,,A carved bamboo fishing pole with a telescoping section.; ,,,8106-a,
8106-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic,Bamboo,,Asia-Southeast Asia-Philippines--,,,A carved bamboo fishing pole.; ,,,8106-b,
8108-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Walking stick/cane,Bamboo,,Asia-Southeast Asia-Philippines--,,,A bamboo walking stick with a curved handle.; ,,,8108-a,
8108-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Walking stick/cane,Bamboo,,Asia-Southeast Asia-Philippines--,,,A bamboo cane with a curved handle.; ,,,8108-b,
8118-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Fan,Fiber,,Asia-Southeast Asia-Philippines--,,Moro,"Moro fan, used for Dattoes or Headsmen; long curved bamboo handle.; ",,,8118-a,
8118-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Fan,Fiber,,Asia-Southeast Asia-Philippines--,,Moro,"Moro fan, used for Dattoes or Headsmen; long curved bamboo handle.; ",,,8118-b,
8123-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Urn,Brass,,Asia-Southeast Asia-Philippines--,,,One brass urn (a) and lid (b).; ,,,8123-a,
8123-b,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Lid (cover),Brass,,Asia-Southeast Asia-Philippines--,,,One brass urn (a) and lid (b).; ,,,8123-b,
8134-a,Ethnology & Material Culture,Accession Number: 278,Purchase,04/20/1926,1,Ethnographic; Painting,Paper; Leather (tanned); Glass,,Asia-Southeast Asia-Philippines--,,,"1 of 5 paintings of Native Americans with decorative leather frame. 


This painting is of 3 Sioux Indians including Chief Little Wound, from Ogallala.  Images of arrows and pipes decorate the leather.  A description of the chief and his deeds is on the back along with a number - #63 - possibly the 63rd painting in a series or a print number for this painting.  14 glass beads of various colors are strong on leather across the bottom of the painting.; ",image,/objects/8134-a_1.jpg,8134-a,image/jpg
